file,thread,status,bytes,producer,creator,creation_date,n_printed_dates,min_gap_days,cues_hit,institutional,desktop,unsigned,sig_A,sig_B,sig_C,score
334337.pdf,334,ok,1239136,Acrobat Distiller 5.0.5 for Macintosh,Word: cgpdftops CUPS filter,2004-01-30,0,,,False,True,True,0,0,0,0
334338.pdf,334,ok,294340,Acrobat PDFWriter 4.05 for Windows NT,UIC-JRP Report 2.doc - Microsoft Word,2003-01-15,0,,,False,True,True,0,0,0,0
334339.pdf,334,ok,386375,dvips + Distiller,LaTeX with hyperref package,2002-11-10,0,,,False,False,True,0,0,0,0
334340.pdf,334,ok,1618482,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2005-04-12,0,,,False,True,True,0,0,0,0
334341.pdf,334,ok,15986,Acrobat PDFWriter 4.0 for Windows,prt573v2                          [PFP#790035076],1999-07-01,2,822,,False,True,True,0,2,0,2
334342.pdf,334,ok,2002572,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for PowerPoint,2008-01-04,0,,,False,True,True,0,0,0,0
334343.pdf,334,ok,600093,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2004-06-03,1,11,,False,True,True,0,0,0,0
334344.pdf,334,ok,390819,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2004-02-05,1,35,,False,True,True,0,0,0,0
334346.pdf,334,ok,1211233,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2005-12-06,0,,,False,True,True,0,0,0,0
334347.pdf,334,ok,1038543,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2005-04-29,1,25,,False,True,True,0,0,0,0
334348.pdf,334,ok,2478234,Acrobat Distiller 6.0 (Windows),FrameMaker 7.1,2005-12-01,1,58,,False,True,True,0,2,0,2
334349.pdf,334,ok,78875,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-11-07,14,5,,False,True,True,0,0,0,0
334350.pdf,334,ok,158510,Aladdin Ghostscript 6.01,,,0,,,False,False,True,0,0,0,0
334351.pdf,334,ok,111810,Acrobat Distiller 5.0 (Windows),Paragon Publishing Systems,2002-04-19,1,19,,False,True,True,0,0,0,0
334353.pdf,334,ok,3572180,Mac OS X 10.3.4 Quartz PDFContext,PowerPoint,2004-07-25,0,,,False,False,True,0,0,0,0
334354.pdf,334,ok,5229873,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2006-02-21,0,,,False,True,True,0,0,0,0
334355.pdf,334,ok,65937,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2005-09-19,0,,,False,True,True,0,0,0,0
334356.pdf,334,ok,50040,Acrobat PDFWriter 5.0 for Windows NT,1924F.DOC - Microsoft Word,2003-01-17,0,,,False,True,True,0,0,0,0
334357.pdf,334,ok,62374,Corel PDF Engine Version 9.654,POP90,2001-11-09,0,,,False,False,True,0,0,0,0
334358.pdf,334,ok,286360,Acrobat Distiller 4.0 for Windows,,2002-03-01,1,1,,False,True,True,0,0,0,0
334360.pdf,334,ok,52482,Acrobat Distiller 7.0.5 (Windows),,2007-02-16,0,,,False,True,True,0,0,0,0
334361.pdf,334,ok,32889,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe   WinVer 1b43  jul 14 2003,2004-05-13,4,266,,False,True,True,0,2,0,2
334362.pdf,334,ok,37097,Acrobat Distiller 4.0 for Windows,,2003-12-05,2,942,,False,True,True,0,2,0,2
334363.pdf,334,ok,4798,Acrobat PDFWriter 3.02 for Windows,Microsoft Word ,,0,,,False,True,True,0,0,0,0
334364.pdf,334,ok,2984796,Acrobat Distiller 6.0 (Windows),FrameMaker 7.1,2005-12-01,1,58,,False,True,True,0,2,0,2
334365.pdf,334,ok,140716,Acrobat Distiller 2.1b5 for Windows,,1997-05-04,1,207,,False,True,True,0,2,0,2
334477.pdf,334,ok,287679,Adobe PDF Library 4.0,Acrobat Capture 3.0,2003-04-25,1,6828,,False,True,True,0,2,0,2
334490.pdf,334,ok,97260,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2,2006-03-08,25,1,,False,True,True,0,0,0,0
334496.pdf,334,ok,110678,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-12-05,1,2,,False,True,True,0,0,0,0
334498.pdf,334,ok,20952,Acrobat PDFWriter 5.0 for Windows,,2004-03-18,12,1,invoice:amount due,True,True,True,2,0,1,3
334503.pdf,334,ok,152072,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-08-13,1,5,,False,True,True,0,0,0,0
334504.pdf,334,ok,89275,Corel PDF Engine Version 11.4.0.100,PrintServer130,2007-09-07,0,,,False,False,True,0,0,0,0
334505.pdf,334,ok,2823759,Adobe PDF Library 6.0,Adobe InDesign CS (3.0.1),2004-08-16,0,,,False,False,True,0,0,0,0
334508.pdf,334,ok,1076925,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2004-06-18,7,9,,False,True,True,0,0,0,0
334509.pdf,334,ok,81746,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2005-11-21,11,46,,False,True,True,0,2,0,2
334510.pdf,334,ok,95768,Acrobat Distiller 4.05 for Windows,,2000-06-30,3,1600,,False,True,True,0,2,0,2
334515.pdf,334,ok,243483,Acrobat PDFWriter 3.03 for Windows NT,Capture Reviewer 2.01,1998-10-14,0,,,False,True,True,0,0,0,0
334146.pdf,334,ok,32286,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-07-21,14,2,,False,True,True,0,0,0,0
334147.pdf,334,ok,142378,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c14  Aug 18 2005,2005-09-15,12,1,,False,True,True,0,0,0,0
334148.pdf,334,ok,1117307,Adobe PDF Library 6.0,Adobe InDesign CS (3.0),2005-06-07,4,1,,False,False,True,0,0,0,0
334149.pdf,334,ok,2346226,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2002-11-11,0,,,False,True,True,0,0,0,0
334150.pdf,334,ok,4161515,Acrobat PDFWriter 4.05 for Windows,Microsoft Word ,2000-05-01,0,,,False,True,True,0,0,0,0
334151.pdf,334,ok,48201,Acrobat Distiller 4.0 for Windows,,2004-12-03,5,11,,False,True,True,0,0,0,0
334152.pdf,334,ok,400677,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2007-04-06,6,17,certificate:certificate no,True,True,True,2,0,1,3
334153.pdf,334,ok,2347457,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0),2006-09-05,0,,,False,False,True,0,0,0,0
334156.pdf,334,ok,52415,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2,2007-07-18,1,1,,False,True,True,0,0,0,0
334169.pdf,334,ok,581376,Acrobat Distiller 3.01 for Power Macintosh,QuarkXPressª: LaserWriter 8 8.4.2,1998-01-10,5,1,,False,True,True,0,0,0,0
334174.pdf,334,ok,2263174,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2.2,2005-06-17,5,3,,False,True,True,0,0,0,0
334201.pdf,334,ok,368265,Acrobat Distiller 5.0.5 (Windows),ACOMP.exe   WinVer 1a.0  Mar 21 2002,2005-06-30,12,1,,False,True,True,0,0,0,0
334258.pdf,334,ok,574122,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0),2008-03-13,34,0,,False,False,True,0,0,0,0
334259.pdf,334,ok,601769,Jaws PDF Creator v3.4.1834,PScript5.dll Version 5.2.2,2006-08-15,7,1,,False,False,True,0,0,0,0
334261.pdf,334,ok,94643,Acrobat Net Distiller 1.0 for Windows,,1999-07-02,11,9,,False,True,True,0,0,0,0
334328.pdf,334,ok,340159,Acrobat PDFWriter 3.02 for Windows NT,,1998-07-21,1,12,,False,True,True,0,0,0,0
334329.pdf,334,ok,193248,Acrobat Distiller 3.01 for Windows,"dvipsk 5.58f Copyright 1986, 1994 Radical Eye Software",1997-09-23,0,,,False,True,True,0,0,0,0
334330.pdf,334,ok,100072,Acrobat Distiller 4.05 for Windows,PScript5.dll Version 5.2.2,2007-03-08,0,,,False,True,True,0,0,0,0
334331.pdf,334,ok,333347,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2006-01-20,1,106,,False,True,True,0,2,0,2
334332.pdf,334,ok,610130,Acrobat PDFWriter 4.05 for Windows NT,UIC-JRP Report 1.doc - Microsoft Word,2003-05-27,0,,,False,True,True,0,0,0,0
334535.pdf,334,ok,5666,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-04-15,0,,,False,True,True,0,0,0,0
334536.pdf,334,ok,5543,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2003-04-15,0,,,False,True,True,0,0,0,0
334537.pdf,334,ok,641806,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2006-03-08,6,1,,False,True,True,0,0,0,0
334538.pdf,334,ok,468949,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2007-12-20,6,1,,False,True,True,0,0,0,0
334539.pdf,334,ok,982957,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-05-15,0,,,False,True,True,0,0,0,0
334540.pdf,334,ok,1047344,QuarkXPress(tm) 6.52,QuarkXPress(tm) 6.52,2007-02-06,0,,,False,False,True,0,0,0,0
334541.pdf,334,ok,1225239,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2007-10-24,0,,,False,True,True,0,0,0,0
334559.pdf,334,ok,38375,Acrobat Distiller 4.0 for Windows,,2003-07-04,12,2,,False,True,True,0,0,0,0
334576.pdf,334,ok,507693,ScanSoft PDF Create! 3,ADR Newsletter Spring 2008.pub,2008-07-09,0,,,False,False,True,0,0,0,0
334577.pdf,334,ok,73835,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPress. 4.11: AdobePS 8.8.0 (301),2004-06-29,0,,,False,True,True,0,0,0,0
334579.pdf,334,ok,123115,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2008-06-02,5,1,,False,True,True,0,0,0,0
334580.pdf,334,ok,344881,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2008-08-18,5,1,,False,True,True,0,0,0,0
334581.pdf,334,ok,21771,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2,2006-04-05,7,5,,False,True,True,0,0,0,0
334582.pdf,334,ok,54375,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-01-09,0,,,False,True,True,0,0,0,0
334583.pdf,334,ok,1626110,Acrobat Distiller 3.02 for Power Macintosh,QuarkXPressª: LaserWriter 8 8.5.1,1999-03-16,0,,,False,True,True,0,0,0,0
334584.pdf,334,ok,128520,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-01-14,3,27,,False,True,True,0,0,0,0
334585.pdf,334,ok,36256,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2005-01-13,6,2,,False,True,True,0,0,0,0
334586.pdf,334,ok,28733,GPL Ghostscript 8.15,PScript5.dll Version 5.2.2,2008-02-13,1,1,,False,False,True,0,0,0,0
334587.pdf,334,ok,109715,AFPL Ghostscript 8.0,dvips(k) 5.94a Copyright 2003 Radical Eye Software,2006-01-25,0,,,False,False,True,0,0,0,0
334588.pdf,334,ok,67863,Corel PDF Engine Version 11.4.0.100,PrintServer130,2008-11-20,0,,,False,False,True,0,0,0,0
334589.pdf,334,ok,896493,Mac OS X 10.3.9 Quartz PDFContext,Word,2006-01-24,3,20,,False,True,True,0,0,0,0
334590.pdf,334,ok,195912,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Word,2007-07-05,17,162,,False,True,True,0,2,0,2
334591.pdf,334,ok,479739,Acrobat Distiller 6.0.1 (Windows),Adobe InDesign CS2 (4.0.2),2006-03-27,3,41,,False,True,True,0,0,0,0
334592.pdf,334,ok,135664,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-04-24,3,78,,False,True,True,0,2,0,2
334594.pdf,334,ok,100409,Acrobat PDFWriter 3.02 for Windows,Microsoft Word ,,1,,,False,True,True,0,0,0,0
334595.pdf,334,ok,703969,Acrobat Distiller 6.0.1 for Macintosh,QuarkXPress(R) 4.1,2005-09-28,0,,,False,True,True,0,0,0,0
334596.pdf,334,ok,64271,Acrobat PDFWriter 5.0 for Windows NT,PW3_Greenspan_LNG.doc - Microsoft Word,2003-06-11,1,1,,False,True,True,0,0,0,0
334598.pdf,334,ok,13444,Acrobat PDFWriter 4.0 for Windows,Microsoft Word ,2000-02-22,1,53,,False,True,True,0,2,0,2
334599.pdf,334,ok,363389,Acrobat Distiller 5.0 (Windows),Acrobat 5.0 Paper Capture Plug-in for Windows,2003-05-14,0,,,False,True,True,0,0,0,0
334600.pdf,334,ok,12819,Acrobat Distiller 2.1 for Windows,,1997-10-08,3,9,,False,True,True,0,0,0,0
334601.pdf,334,ok,35368,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2,2008-07-21,5,1,,False,True,True,0,0,0,0
334602.pdf,334,ok,727590,,ABBYY FineReader,2004-02-23,2,6880,,False,False,True,0,2,0,2
334603.pdf,334,ok,12807803,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-02-20,0,,,False,True,True,0,0,0,0
334604.pdf,334,ok,2787934,Acrobat Distiller 4.0 for Windows,,2002-02-18,0,,,False,True,True,0,0,0,0
334605.pdf,334,ok,1343350,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-12-29,0,,,False,True,True,0,0,0,0
334606.pdf,334,ok,92498,Acrobat Distiller 5.0.5 (Windows),ADOBEPS4.DRV Version 4.50,2003-08-18,3,2,,False,True,True,0,0,0,0
334634.pdf,334,ok,530980,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2002-10-21,0,,,False,True,True,0,0,0,0
