file,arm,peak,rawmax,meanprob,secs
2505123021,reauthored,0.9968,0.9968,0.051152,3.2
2505123021,reauth_ctrl,0.9968,0.9968,0.047096,3.3
2505136723_6740,original,0.6080,0.6080,0.047752,3.4
2505136723_6740,edited,0.5871,0.5871,0.049324,3.1
2505136723_6740,reauthored,0.9315,0.9315,0.048465,3.2
2505136723_6740,reauth_ctrl,0.9509,0.9509,0.046996,3.2
2505146601,original,0.5423,0.5423,0.048563,3.2
2505146601,edited,0.5300,0.5300,0.048435,3.3
2505146601,reauthored,0.9787,0.9787,0.049127,3.2
2505146601,reauth_ctrl,0.9831,0.9831,0.050106,3.2
2505158951,original,0.5708,0.5708,0.044777,3.5
2505158951,edited,0.5912,0.5912,0.045127,3.7
2505158951,reauthored,0.9781,0.9781,0.047534,6.2
2505158951,reauth_ctrl,0.9636,0.9636,0.047000,5.4
2505158993,original,0.7812,0.7812,0.045570,3.8
2505158993,edited,0.7559,0.7559,0.045630,3.8
2505158993,reauthored,0.9882,0.9882,0.049527,3.3
2505158993,reauth_ctrl,0.9863,0.9863,0.050578,3.7
2505161535_1537,original,0.0000,0.4644,0.046824,3.3
2505161535_1537,edited,0.0000,0.4489,0.046640,3.5
2505161535_1537,reauthored,0.5898,0.5898,0.042707,4.5
2505161535_1537,reauth_ctrl,0.5680,0.5680,0.041366,3.4
2505163123,original,0.5620,0.5620,0.050096,3.4
2505163123,edited,0.5602,0.5602,0.050138,3.1
2505163123,reauthored,0.9793,0.9793,0.051137,3.3
2505163123,reauth_ctrl,0.8679,0.8679,0.049181,3.2
2505188964,original,0.6761,0.6761,0.055096,3.4
2505188964,edited,0.6249,0.6249,0.055194,3.3
2505188964,reauthored,0.9976,0.9976,0.041612,3.3
2505188964,reauth_ctrl,0.9975,0.9975,0.041072,3.1
2505203784,original,0.0000,0.5226,0.056850,3.2
2505203784,edited,0.0000,0.5067,0.057212,3.0
2505203784,reauthored,0.9753,0.9753,0.057565,3.2
2505203784,reauth_ctrl,0.9727,0.9727,0.049220,3.2
2505233933_3934,original,0.6397,0.6397,0.053331,3.0
2505233933_3934,edited,0.6901,0.6901,0.053212,3.2
2505233933_3934,reauthored,0.6302,0.6302,0.038744,2.9
2505233933_3934,reauth_ctrl,0.9147,0.9147,0.047516,3.2
2505233972_3973,original,0.5818,0.5818,0.055018,3.2
2505233972_3973,edited,0.5809,0.5809,0.054900,3.1
2505233972_3973,reauthored,0.0000,0.5333,0.041962,3.1
2505233972_3973,reauth_ctrl,0.5868,0.5868,0.044729,3.0
2505287858,original,0.5430,0.5430,0.052016,3.5
2505287858,edited,0.5427,0.5427,0.052149,3.1
2505287858,reauthored,0.9699,0.9699,0.043176,3.0
2505287858,reauth_ctrl,0.9950,0.9950,0.047887,3.2
2505323006,original,0.5482,0.5482,0.052895,3.0
2505323006,edited,0.0000,0.5183,0.052896,3.2
2505323006,reauthored,0.0000,0.5240,0.039650,3.2
2505323006,reauth_ctrl,0.0000,0.5336,0.039785,3.0
2505354745,original,0.0000,0.4956,0.053428,3.1
2505354745,edited,0.0000,0.4651,0.053977,3.0
2505354745,reauthored,0.9838,0.9838,0.043331,3.2
2505354745,reauth_ctrl,0.9821,0.9821,0.043084,3.2
2505377723,original,0.5615,0.5615,0.045219,3.0
2505377723,edited,0.5629,0.5629,0.045060,3.3
2505377723,reauthored,0.9353,0.9353,0.044047,3.2
2505377723,reauth_ctrl,0.9380,0.9380,0.044649,3.0
2505396023,original,0.6115,0.6115,0.044922,3.3
2505396023,edited,0.6163,0.6163,0.044731,2.9
2505396023,reauthored,0.9586,0.9586,0.047418,3.1
2505396023,reauth_ctrl,0.9591,0.9591,0.046823,3.0
2505406844,original,0.5794,0.5794,0.048820,3.0
2505406844,edited,0.5536,0.5536,0.048840,3.0
2505406844,reauthored,0.9861,0.9861,0.041106,2.9
2505406844,reauth_ctrl,0.9770,0.9770,0.041586,3.1
2505411616,original,0.6558,0.6558,0.047260,3.0
2505411616,edited,0.6674,0.6674,0.047628,3.1
2505411616,reauthored,0.9791,0.9791,0.051077,3.2
2505411616,reauth_ctrl,0.9747,0.9747,0.050894,2.9
2505411672,original,0.5526,0.5526,0.044341,3.1
2505411672,edited,0.5542,0.5542,0.044434,3.0
2505411672,reauthored,0.9704,0.9704,0.048721,3.1
2505411672,reauth_ctrl,0.9474,0.9474,0.048473,3.0
2505411799_1800,original,0.0000,0.5114,0.054849,2.9
2505411799_1800,edited,0.0000,0.5072,0.054815,3.1
2505411799_1800,reauthored,0.6298,0.6298,0.044150,2.8
2505411799_1800,reauth_ctrl,0.9101,0.9101,0.044525,3.0
2505416252_6253,original,0.5745,0.5745,0.039525,2.9
2505416252_6253,edited,0.5656,0.5656,0.039517,3.0
2505416252_6253,reauthored,0.9310,0.9310,0.045134,2.9
2505416252_6253,reauth_ctrl,0.9336,0.9336,0.045728,2.9
2505434022,original,0.5775,0.5775,0.048836,3.1
2505434022,edited,0.5865,0.5865,0.048732,2.9
2505434022,reauthored,0.9874,0.9874,0.048703,3.0
2505434022,reauth_ctrl,0.9868,0.9868,0.049186,2.9
2505445324,original,0.0000,0.5016,0.049060,3.0
2505445324,edited,0.0000,0.4986,0.049207,3.1
2505445324,reauthored,0.9485,0.9485,0.046086,3.2
2505445324,reauth_ctrl,0.8165,0.8165,0.039478,3.6
2505458435_8463,original,0.0000,0.4492,0.060462,3.0
2505458435_8463,edited,0.0000,0.4550,0.060767,3.1
2505458435_8463,reauthored,0.9602,0.9602,0.050899,3.1
2505458435_8463,reauth_ctrl,0.9776,0.9776,0.049186,2.8
40011466-1466,original,0.0000,0.5241,0.051995,3.0
40011466-1466,edited,0.0000,0.5103,0.052134,2.9
40011466-1466,reauthored,0.5979,0.5979,0.045151,2.9
40011466-1466,reauth_ctrl,0.6198,0.6198,0.044640,2.9
40025851-5855,original,0.5591,0.5591,0.046418,3.0
40025851-5855,edited,0.5671,0.5671,0.046726,3.0
40025851-5855,reauthored,0.9585,0.9585,0.038320,2.9
40025851-5855,reauth_ctrl,0.9435,0.9435,0.038388,3.1
50020207,original,0.0000,0.4938,0.047097,3.0
50020207,edited,0.0000,0.4926,0.047362,2.9
50020207,reauthored,0.0000,0.4785,0.036896,3.1
50020207,reauth_ctrl,0.0000,0.4914,0.036705,2.9
500238706+-8706,original,0.0000,0.5100,0.048030,3.1
500238706+-8706,edited,0.0000,0.5198,0.048019,2.9
500238706+-8706,reauthored,0.9974,0.9974,0.049741,3.0
500238706+-8706,reauth_ctrl,0.9928,0.9928,0.047139,3.0
500255726,original,0.5522,0.5522,0.057850,2.8
500255726,edited,0.5460,0.5460,0.057994,3.1
500255726,reauthored,0.9878,0.9878,0.051651,3.0
500255726,reauth_ctrl,0.9930,0.9930,0.049922,3.2
50033143,original,0.5378,0.5378,0.046211,3.7
50033143,edited,0.5435,0.5435,0.046893,3.6
50033143,reauthored,0.0000,0.4745,0.037100,3.8
50033143,reauth_ctrl,0.0000,0.4737,0.037224,3.5
500413987+-3987,original,0.0000,0.5026,0.068232,3.0
500413987+-3987,edited,0.0000,0.4758,0.068950,3.1
500413987+-3987,reauthored,0.5583,0.5583,0.049797,3.1
500413987+-3987,reauth_ctrl,0.7848,0.7848,0.045394,2.9
50045595,original,0.5384,0.5384,0.042830,3.1
50045595,edited,0.5447,0.5447,0.042609,2.9
50045595,reauthored,0.0000,0.4966,0.036517,3.0
50045595,reauth_ctrl,0.0000,0.4864,0.036485,3.4
500540601,original,0.6400,0.6400,0.044114,3.0
500540601,edited,0.6389,0.6389,0.044185,3.2
500540601,reauthored,0.9980,0.9980,0.039810,3.1
500540601,reauth_ctrl,0.9980,0.9980,0.039933,3.4
500815144,original,0.0000,0.5317,0.053421,3.4
500815144,edited,0.0000,0.5415,0.053460,3.1
500815144,reauthored,0.9922,0.9922,0.044466,3.0
500815144,reauth_ctrl,0.9919,0.9919,0.044978,3.0
500845588_500845589,original,0.6313,0.6313,0.068909,3.0
500845588_500845589,edited,0.6094,0.6094,0.068923,3.0
500845588_500845589,reauthored,0.9971,0.9971,0.046094,3.1
500845588_500845589,reauth_ctrl,0.9970,0.9970,0.046034,3.2
500904582,original,0.5458,0.5458,0.056870,2.9
500904582,edited,0.5339,0.5339,0.056816,3.0
500904582,reauthored,0.9981,0.9981,0.043822,3.0
500904582,reauth_ctrl,0.9981,0.9981,0.043830,2.9
50094919-4919,original,0.5556,0.5556,0.058211,3.0
50094919-4919,edited,0.5556,0.5556,0.058688,2.9
50094919-4919,reauthored,0.9975,0.9975,0.041467,3.1
50094919-4919,reauth_ctrl,0.9975,0.9975,0.041525,2.9
50109215-9215,original,0.0000,0.4712,0.065764,3.0
50109215-9215,edited,0.0000,0.4665,0.065727,3.1
50109215-9215,reauthored,0.0000,0.4917,0.041809,2.9
50109215-9215,reauth_ctrl,0.0000,0.4983,0.041792,3.1
501109644,original,0.0000,0.5548,0.066332,2.9
501109644,edited,0.0000,0.5583,0.066096,3.0
501109644,reauthored,0.9892,0.9892,0.048059,3.0
501109644,reauth_ctrl,0.9984,0.9984,0.051123,2.9
50112894-2894,original,0.0000,0.4906,0.058626,3.0
50112894-2894,edited,0.0000,0.4735,0.058491,2.9
50112894-2894,reauthored,0.0000,0.4735,0.042499,3.1
50112894-2894,reauth_ctrl,0.0000,0.4594,0.042494,2.9
501163645_501163648,original,0.0000,0.5043,0.070489,3.1
501163645_501163648,edited,0.0000,0.5204,0.070887,3.1
501163645_501163648,reauthored,0.9890,0.9890,0.046059,2.9
501163645_501163648,reauth_ctrl,0.9983,0.9983,0.046666,3.3
501200033,original,0.0000,0.5209,0.064365,3.0
501200033,edited,0.0000,0.4986,0.064358,3.1
501200033,reauthored,0.9487,0.9487,0.056957,3.2
501200033,reauth_ctrl,0.8968,0.8968,0.056912,3.0
50120566-0566,original,0.8175,0.8175,0.054828,3.3
50120566-0566,edited,0.8273,0.8273,0.054895,3.1
50120566-0566,reauthored,0.9954,0.9954,0.047944,3.0
50120566-0566,reauth_ctrl,0.9962,0.9962,0.047343,3.3
501288733+-8738,original,0.0000,0.5245,0.057820,2.9
501288733+-8738,edited,0.0000,0.5332,0.057839,3.1
501288733+-8738,reauthored,0.9935,0.9935,0.048604,3.1
501288733+-8738,reauth_ctrl,0.6987,0.6987,0.048483,2.9
50130208-0208,original,0.6007,0.6007,0.050689,3.0
50130208-0208,edited,0.5902,0.5902,0.050420,2.9
50130208-0208,reauthored,0.8415,0.8415,0.038614,3.0
50130208-0208,reauth_ctrl,0.8467,0.8467,0.038630,3.0
501359545,original,0.0000,0.4518,0.058967,3.0
501359545,edited,0.0000,0.4633,0.059368,3.1
501359545,reauthored,0.8991,0.8991,0.043245,2.9
501359545,reauth_ctrl,0.9949,0.9949,0.047842,3.1
501373719,original,0.9863,0.9863,0.053349,2.9
501373719,edited,0.9858,0.9858,0.053473,3.1
501373719,reauthored,0.9964,0.9964,0.048678,2.9
501373719,reauth_ctrl,0.9966,0.9966,0.047840,2.9
50140939-0939,original,0.5970,0.5970,0.041765,3.0
50140939-0939,edited,0.6018,0.6018,0.041814,2.8
50140939-0939,reauthored,0.5864,0.5864,0.036030,3.0
50140939-0939,reauth_ctrl,0.6007,0.6007,0.036043,2.9
50141926-1926,original,0.0000,0.5187,0.039457,3.0
50141926-1926,edited,0.0000,0.4958,0.039328,3.0
50141926-1926,reauthored,0.0000,0.4017,0.035224,2.9
50141926-1926,reauth_ctrl,0.0000,0.4004,0.035899,3.0
50146815-6815,original,0.5431,0.5431,0.053074,2.9
50146815-6815,edited,0.0000,0.5240,0.053144,3.0
50146815-6815,reauthored,0.9893,0.9893,0.046681,3.0
50146815-6815,reauth_ctrl,0.9892,0.9892,0.046577,3.3
50151245-1245,original,0.5908,0.5908,0.052313,3.4
50151245-1245,edited,0.5806,0.5806,0.052259,3.1
50151245-1245,reauthored,0.0000,0.4819,0.044813,3.4
50151245-1245,reauth_ctrl,0.6181,0.6181,0.042968,3.1
501522185_501522186,original,0.0000,0.5014,0.064633,3.4
501522185_501522186,edited,0.0000,0.5055,0.064794,3.2
501522185_501522186,reauthored,0.9762,0.9762,0.045758,3.5
501522185_501522186,reauth_ctrl,0.9863,0.9863,0.050535,3.2
50185221-5221,original,0.5572,0.5572,0.045228,3.2
50185221-5221,edited,0.5670,0.5670,0.045618,3.0
50185221-5221,reauthored,0.5202,0.5202,0.039269,3.6
50185221-5221,reauth_ctrl,0.5731,0.5731,0.040094,3.8
50189128-9128,original,0.5443,0.5461,0.050949,3.2
50189128-9128,edited,0.0000,0.5332,0.051126,3.6
50189128-9128,reauthored,0.8470,0.8470,0.042624,3.2
50189128-9128,reauth_ctrl,0.7058,0.7058,0.041943,3.1
501961404,original,0.5233,0.5233,0.049782,3.4
501961404,edited,0.0000,0.5291,0.049726,3.1
501961404,reauthored,0.9081,0.9081,0.044824,3.1
501961404,reauth_ctrl,0.9834,0.9834,0.043355,3.0
501999230,original,0.0000,0.4553,0.051432,3.0
501999230,edited,0.0000,0.4881,0.051432,2.9
501999230,reauthored,0.9984,0.9984,0.047845,3.2
501999230,reauth_ctrl,0.9984,0.9984,0.050849,3.1
502197661,original,0.0000,0.5206,0.064933,3.0
502197661,edited,0.0000,0.5009,0.064967,3.0
502197661,reauthored,0.8683,0.8683,0.048515,3.1
502197661,reauth_ctrl,0.9963,0.9963,0.053027,3.4
50221525-1526,original,0.0000,0.4507,0.066609,3.2
50221525-1526,edited,0.0000,0.4295,0.066712,3.1
50221525-1526,reauthored,0.5363,0.5401,0.043711,3.1
50221525-1526,reauth_ctrl,0.5373,0.5373,0.043639,3.1
502233354+-3354,original,0.5723,0.5723,0.042385,3.8
502233354+-3354,edited,0.5723,0.5723,0.042529,3.4
502233354+-3354,reauthored,0.9974,0.9974,0.039826,3.9
502233354+-3354,reauth_ctrl,0.9978,0.9978,0.039544,3.1
502296116+-6116,original,0.0000,0.5197,0.058557,3.4
502296116+-6116,edited,0.0000,0.5004,0.058823,3.4
502296116+-6116,reauthored,0.9872,0.9872,0.044750,3.7
502296116+-6116,reauth_ctrl,0.5392,0.5392,0.039931,3.0
502379161_502379164,original,0.8738,0.8738,0.055012,3.2
502379161_502379164,edited,0.8588,0.8588,0.054566,3.1
502379161_502379164,reauthored,0.9949,0.9949,0.043579,3.2
502379161_502379164,reauth_ctrl,0.9951,0.9951,0.043847,3.2
502420223,original,0.0000,0.5290,0.045564,3.2
502420223,edited,0.5378,0.5378,0.045619,3.2
502420223,reauthored,0.9872,0.9872,0.042487,3.2
502420223,reauth_ctrl,0.9959,0.9959,0.042951,4.1
50269112-9114,original,0.0000,0.4744,0.058480,3.0
50269112-9114,edited,0.0000,0.4644,0.058599,3.1
50269112-9114,reauthored,0.8990,0.8990,0.045398,3.2
50269112-9114,reauth_ctrl,0.9510,0.9510,0.046279,3.2
50271119-1120,original,0.0000,0.4309,0.064286,3.1
50271119-1120,edited,0.0000,0.4193,0.064483,3.2
50271119-1120,reauthored,0.0000,0.5013,0.044106,2.9
50271119-1120,reauth_ctrl,0.0000,0.4844,0.044782,3.3
50275320-5320,original,0.5708,0.5708,0.050123,3.3
50275320-5320,edited,0.5747,0.5747,0.050893,2.9
50275320-5320,reauthored,0.0000,0.4221,0.037941,3.0
50275320-5320,reauth_ctrl,0.6874,0.6874,0.041710,3.7
503065061_503065066,original,0.0000,0.4576,0.059191,3.1
503065061_503065066,edited,0.0000,0.4458,0.059185,3.0
503065061_503065066,reauthored,0.9916,0.9916,0.045022,3.0
503065061_503065066,reauth_ctrl,0.9871,0.9871,0.044627,3.0
503150345+-0346,original,0.0000,0.5451,0.067428,2.9
503150345+-0346,edited,0.0000,0.5431,0.066944,3.0
503150345+-0346,reauthored,0.9932,0.9932,0.045414,3.1
503150345+-0346,reauth_ctrl,0.9942,0.9942,0.045404,2.9
50315897-5898,original,0.5664,0.5664,0.042911,3.4
50315897-5898,edited,0.5390,0.5390,0.042862,3.2
50315897-5898,reauthored,0.6013,0.6013,0.036467,3.0
50315897-5898,reauth_ctrl,0.6018,0.6018,0.036442,2.9
503750257,original,0.5461,0.5461,0.058016,3.5
503750257,edited,0.5408,0.5408,0.058213,3.4
503750257,reauthored,0.9988,0.9988,0.047604,3.0
503750257,reauth_ctrl,0.9988,0.9988,0.047341,3.0
503951290+-1294,original,0.5882,0.5882,0.047407,3.1
503951290+-1294,edited,0.5869,0.5869,0.047463,2.9
503951290+-1294,reauthored,0.9994,0.9994,0.042047,2.9
503951290+-1294,reauth_ctrl,0.9994,0.9994,0.042052,2.9
504020937+-0937,original,0.5743,0.5743,0.046485,2.9
504020937+-0937,edited,0.5730,0.5730,0.046507,2.9
504020937+-0937,reauthored,0.9952,0.9952,0.041474,3.0
504020937+-0937,reauth_ctrl,0.9950,0.9950,0.041386,3.0
50409554-9554,original,0.0000,0.4888,0.047841,2.9
50409554-9554,edited,0.0000,0.5135,0.048172,3.4
50409554-9554,reauthored,0.5689,0.5689,0.040102,3.3
50409554-9554,reauth_ctrl,0.5727,0.5727,0.039890,3.2
50411414-1434,original,0.0000,0.5156,0.052149,3.5
50411414-1434,edited,0.5848,0.5848,0.051807,3.2
50411414-1434,reauthored,0.6487,0.6487,0.040046,3.1
50411414-1434,reauth_ctrl,0.6176,0.6180,0.041295,3.2
504189809,original,0.0000,0.5019,0.073413,3.4
504189809,edited,0.5290,0.5290,0.073099,3.2
504189809,reauthored,0.9308,0.9308,0.046814,3.2
504189809,reauth_ctrl,0.9313,0.9313,0.046108,3.2
50420835-0835,original,0.0000,0.5439,0.048982,3.2
50420835-0835,edited,0.5330,0.5330,0.049246,3.5
50420835-0835,reauthored,0.5410,0.5410,0.038388,3.1
50420835-0835,reauth_ctrl,0.0000,0.5169,0.038054,3.1
504210014,original,0.5791,0.5791,0.046153,2.9
504210014,edited,0.5737,0.5737,0.046504,2.9
504210014,reauthored,0.9967,0.9967,0.043514,2.9
504210014,reauth_ctrl,0.9971,0.9971,0.043415,2.9
504363343_504363345,original,0.5691,0.5691,0.077984,3.0
504363343_504363345,edited,0.5707,0.5707,0.078003,2.8
504363343_504363345,reauthored,0.9990,0.9990,0.053072,2.9
504363343_504363345,reauth_ctrl,0.9977,0.9977,0.052990,3.2
504417903_504417905,original,0.0000,0.4559,0.070921,3.0
504417903_504417905,edited,0.0000,0.4661,0.071265,3.3
504417903_504417905,reauthored,0.9898,0.9898,0.047357,3.2
504417903_504417905,reauth_ctrl,0.9943,0.9943,0.045319,3.1
504497258,original,0.0000,0.4748,0.055962,3.1
504497258,edited,0.0000,0.4923,0.055839,2.9
504497258,reauthored,0.9588,0.9588,0.049575,3.2
504497258,reauth_ctrl,0.8536,0.8536,0.053780,2.9
504524940,original,0.0000,0.5290,0.049898,2.9
504524940,edited,0.0000,0.5248,0.049830,3.1
504524940,reauthored,0.9856,0.9856,0.040212,3.0
504524940,reauth_ctrl,0.9875,0.9875,0.041079,3.2
504525083,original,0.0000,0.4504,0.046928,3.2
504525083,edited,0.0000,0.4661,0.046657,3.2
504525083,reauthored,0.9871,0.9871,0.046388,3.2
504525083,reauth_ctrl,0.9880,0.9880,0.044010,4.6
504525531,original,0.0000,0.4620,0.054515,5.5
504525531,edited,0.0000,0.4862,0.054978,4.0
504525531,reauthored,0.9850,0.9850,0.047322,3.0
504525531,reauth_ctrl,0.9841,0.9841,0.047635,3.0
504525619,original,0.0000,0.4658,0.054530,5.0
504525619,edited,0.0000,0.4678,0.054708,3.4
504525619,reauthored,0.9994,0.9994,0.046659,2.9
504525619,reauth_ctrl,0.9938,0.9938,0.047002,2.9
504527608,original,0.0000,0.5135,0.054811,2.9
504527608,edited,0.0000,0.4957,0.054804,2.9
504527608,reauthored,0.9106,0.9106,0.042197,3.3
504527608,reauth_ctrl,0.9973,0.9973,0.054368,3.1
50453544-3544,original,0.0000,0.4958,0.048633,3.3
50453544-3544,edited,0.0000,0.4833,0.048895,3.4
50453544-3544,reauthored,0.5418,0.5418,0.038229,3.0
50453544-3544,reauth_ctrl,0.5609,0.5609,0.038030,5.2
504544445+-4445,original,0.0000,0.5127,0.056363,3.7
504544445+-4445,edited,0.5543,0.5543,0.056371,3.1
504544445+-4445,reauthored,0.9880,0.9880,0.046617,3.1
504544445+-4445,reauth_ctrl,0.9885,0.9885,0.047220,3.1
50463616-3616,original,0.0000,0.5007,0.048639,3.1
50463616-3616,edited,0.0000,0.4987,0.048603,3.0
50463616-3616,reauthored,0.5638,0.5638,0.038113,3.1
50463616-3616,reauth_ctrl,0.5623,0.5623,0.038368,2.9
504650731+-0739,original,0.6587,0.6587,0.037894,3.0
504650731+-0739,edited,0.6614,0.6614,0.037954,2.9
504650731+-0739,reauthored,0.9970,0.9970,0.037928,3.0
504650731+-0739,reauth_ctrl,0.9970,0.9970,0.037810,2.9
504781423_504781424,original,0.0000,0.5105,0.047145,2.9
504781423_504781424,edited,0.0000,0.5127,0.047673,3.1
504781423_504781424,reauthored,0.9708,0.9708,0.039130,2.9
504781423_504781424,reauth_ctrl,0.9743,0.9743,0.039055,2.9
504866904,original,0.0000,0.4933,0.083504,2.9
504866904,edited,0.0000,0.4842,0.083958,2.9
504866904,reauthored,0.9982,0.9982,0.044457,2.9
504866904,reauth_ctrl,0.9982,0.9982,0.044965,2.9
50502972-2972,original,0.0000,0.5173,0.052136,3.0
50502972-2972,edited,0.0000,0.5085,0.052143,3.2
50502972-2972,reauthored,0.0000,0.5213,0.040584,3.0
50502972-2972,reauth_ctrl,0.0000,0.5257,0.040898,3.0
50528389-8389,original,0.0000,0.4964,0.059132,3.1
50528389-8389,edited,0.0000,0.5098,0.059223,2.9
50528389-8389,reauthored,0.0000,0.5081,0.044560,3.4
50528389-8389,reauth_ctrl,0.0000,0.5051,0.044864,3.1
505312479_505312480,original,0.0000,0.4710,0.057560,3.0
505312479_505312480,edited,0.0000,0.4852,0.058046,3.2
505312479_505312480,reauthored,0.9715,0.9715,0.042041,3.4
505312479_505312480,reauth_ctrl,0.5562,0.5562,0.040335,3.2
50533639-3641,original,0.5646,0.5646,0.057887,3.3
50533639-3641,edited,0.0000,0.5035,0.058114,3.1
50533639-3641,reauthored,0.0000,0.4552,0.041683,3.5
50533639-3641,reauth_ctrl,0.0000,0.5277,0.041498,3.0
50540937-0937,original,0.0000,0.5236,0.062735,3.0
50540937-0937,edited,0.0000,0.5328,0.062394,3.1
50540937-0937,reauthored,0.0000,0.4956,0.043907,3.1
50540937-0937,reauth_ctrl,0.0000,0.4458,0.044352,3.4
50546257-6300,original,0.5523,0.5523,0.055328,3.1
50546257-6300,edited,0.5483,0.5483,0.055262,3.3
50546257-6300,reauthored,0.5558,0.5558,0.042588,3.0
50546257-6300,reauth_ctrl,0.5650,0.5650,0.042930,3.5
50554811-4811,original,0.0000,0.4887,0.049048,3.2
50554811-4811,edited,0.0000,0.4886,0.049076,3.2
50554811-4811,reauthored,0.5834,0.5834,0.038298,3.0
50554811-4811,reauth_ctrl,0.6055,0.6055,0.038524,3.0
505552416,original,0.0000,0.5187,0.044740,3.1
505552416,edited,0.5264,0.5264,0.044744,3.0
505552416,reauthored,0.9948,0.9948,0.045000,3.0
505552416,reauth_ctrl,0.9941,0.9941,0.044497,3.1
505709083+-9083,original,0.7083,0.7083,0.050181,3.0
505709083+-9083,edited,0.6598,0.6598,0.050301,3.0
505709083+-9083,reauthored,0.9872,0.9872,0.058559,3.0
505709083+-9083,reauth_ctrl,0.9871,0.9871,0.055033,2.9
505758993+-8996,original,0.0000,0.4899,0.067656,2.9
505758993+-8996,edited,0.0000,0.4837,0.067594,3.0
505758993+-8996,reauthored,0.9249,0.9249,0.048369,3.3
505758993+-8996,reauth_ctrl,0.8188,0.8188,0.047751,2.9
505772750,original,0.5350,0.5350,0.056812,3.0
505772750,edited,0.0000,0.5255,0.057026,3.0
505772750,reauthored,0.8856,0.8856,0.045342,3.0
505772750,reauth_ctrl,0.8642,0.8642,0.045873,2.9
505850844,original,0.5426,0.5426,0.060396,3.0
505850844,edited,0.5574,0.5574,0.060729,3.2
505850844,reauthored,0.9945,0.9945,0.058903,4.1
505850844,reauth_ctrl,0.9951,0.9951,0.056070,3.4
506053435+-3435,original,0.5784,0.5784,0.048238,3.1
506053435+-3435,edited,0.5789,0.5789,0.048244,3.1
506053435+-3435,reauthored,0.9983,0.9983,0.047818,3.0
506053435+-3435,reauth_ctrl,0.9984,0.9984,0.046846,3.1
506060423,original,0.5687,0.5687,0.052091,3.0
506060423,edited,0.5552,0.5556,0.052055,3.0
506060423,reauthored,0.9917,0.9917,0.043063,3.0
506060423,reauth_ctrl,0.0000,0.4745,0.040216,3.1
506077522+-7525,original,0.5951,0.5951,0.051506,3.2
506077522+-7525,edited,0.6005,0.6005,0.051628,3.9
506077522+-7525,reauthored,0.0000,0.4960,0.040007,3.0
506077522+-7525,reauth_ctrl,0.0000,0.4940,0.039829,3.0
506144679_506144681,original,0.0000,0.5004,0.071644,3.0
